date,voucher_type,document_no,vat_type,account,debit,credit,net_vat_amount
2025-10-11,Sales Invoice,ACC-SINV-2025-16485,Output VAT,VAT - DT,0.00,2441.86,2441.86
2025-10-11,Sales Invoice,ACC-SINV-2025-16486,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-11,Sales Invoice,ACC-SINV-2025-16487,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-11,Sales Invoice,ACC-SINV-2025-16488,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-11,Sales Invoice,ACC-SINV-2025-16489,Output VAT,VAT - DT,0.00,872.09,872.09
2025-10-11,Sales Invoice,ACC-SINV-2025-16490,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-11,Sales Invoice,ACC-SINV-2025-16491,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-11,Sales Invoice,ACC-SINV-2025-16492,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-11,Sales Invoice,ACC-SINV-2025-16493,Output VAT,VAT - DT,0.00,2441.86,2441.86
2025-10-11,Sales Invoice,ACC-SINV-2025-16494,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-11,Sales Invoice,ACC-SINV-2025-16495,Output VAT,VAT - DT,0.00,2441.86,2441.86
2025-10-11,Sales Invoice,ACC-SINV-2025-16496,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-11,Sales Invoice,ACC-SINV-2025-16497,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-11,Sales Invoice,ACC-SINV-2025-16498-1,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-11,Sales Invoice,ACC-SINV-2025-16499,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-11,Sales Invoice,ACC-SINV-2025-16500,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-11,Sales Invoice,ACC-SINV-2025-16501,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-11,Sales Invoice,ACC-SINV-2025-16502,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-11,Sales Invoice,ACC-SINV-2025-16503,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-11,Sales Invoice,ACC-SINV-2025-16504,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-11,Sales Invoice,ACC-SINV-2025-16505,Output VAT,VAT - DT,0.00,3662.79,3662.79
2025-10-11,Sales Invoice,ACC-SINV-2025-16506,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-11,Sales Invoice,ACC-SINV-2025-16507,Output VAT,VAT - DT,0.00,4883.72,4883.72
2025-10-11,Sales Invoice,ACC-SINV-2025-16508,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-11,Sales Invoice,ACC-SINV-2025-16509,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-11,Sales Invoice,ACC-SINV-2025-16510,Output VAT,VAT - DT,0.00,2441.86,2441.86
2025-10-11,Sales Invoice,ACC-SINV-2025-16511,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-11,Sales Invoice,ACC-SINV-2025-16512,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-11,Sales Invoice,ACC-SINV-2025-16513,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-11,Sales Invoice,ACC-SINV-2025-16514,Output VAT,VAT - DT,0.00,4883.72,4883.72
2025-10-11,Sales Invoice,ACC-SINV-2025-16515,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-11,Sales Invoice,ACC-SINV-2025-16516,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-11,Sales Invoice,ACC-SINV-2025-16517,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-11,Sales Invoice,ACC-SINV-2025-16518,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-12,Sales Invoice,ACC-SINV-2025-16519,Output VAT,VAT - DT,0.00,4883.72,4883.72
2025-10-12,Sales Invoice,ACC-SINV-2025-16520,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-12,Sales Invoice,ACC-SINV-2025-16521,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-12,Sales Invoice,ACC-SINV-2025-16522,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-12,Sales Invoice,ACC-SINV-2025-16523,Output VAT,VAT - DT,0.00,2441.86,2441.86
2025-10-12,Sales Invoice,ACC-SINV-2025-16524,Output VAT,VAT - DT,0.00,2441.86,2441.86
2025-10-12,Sales Invoice,ACC-SINV-2025-16525,Output VAT,VAT - DT,0.00,2441.86,2441.86
2025-10-12,Sales Invoice,ACC-SINV-2025-16526,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-12,Sales Invoice,ACC-SINV-2025-16527,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-12,Sales Invoice,ACC-SINV-2025-16528,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-12,Sales Invoice,ACC-SINV-2025-16529,Output VAT,VAT - DT,0.00,4883.72,4883.72
2025-10-12,Sales Invoice,ACC-SINV-2025-16530,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-12,Sales Invoice,ACC-SINV-2025-16531-1,Output VAT,VAT - DT,0.00,2441.86,2441.86
2025-10-12,Sales Invoice,ACC-SINV-2025-16532,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-12,Sales Invoice,ACC-SINV-2025-16533,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-12,Sales Invoice,ACC-SINV-2025-16534,Output VAT,VAT - DT,0.00,4883.72,4883.72
2025-10-12,Sales Invoice,ACC-SINV-2025-16535,Output VAT,VAT - DT,0.00,1046.51,1046.51
2025-10-12,Sales Invoice,ACC-SINV-2025-16536,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-12,Sales Invoice,ACC-SINV-2025-16537-1,Output VAT,VAT - DT,0.00,371.34,371.34
2025-10-12,Sales Invoice,ACC-SINV-2025-16538,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-12,Sales Invoice,ACC-SINV-2025-16539,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-12,Sales Invoice,ACC-SINV-2025-16540,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-12,Sales Invoice,ACC-SINV-2025-16541,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-12,Sales Invoice,ACC-SINV-2025-16542,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-12,Sales Invoice,ACC-SINV-2025-16543,Output VAT,VAT - DT,0.00,2441.86,2441.86
2025-10-12,Sales Invoice,ACC-SINV-2025-16544,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-12,Sales Invoice,ACC-SINV-2025-16545-1,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-12,Sales Invoice,ACC-SINV-2025-16546,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-12,Sales Invoice,ACC-SINV-2025-16547,Output VAT,VAT - DT,0.00,2441.86,2441.86
2025-10-12,Sales Invoice,ACC-SINV-2025-16548,Output VAT,VAT - DT,0.00,2441.86,2441.86
2025-10-12,Sales Invoice,ACC-SINV-2025-16549,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-12,Sales Invoice,ACC-SINV-2025-16550,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-12,Sales Invoice,ACC-SINV-2025-16551,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-12,Sales Invoice,ACC-SINV-2025-16552,Output VAT,VAT - DT,0.00,2441.86,2441.86
2025-10-12,Sales Invoice,ACC-SINV-2025-16553,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-12,Sales Invoice,ACC-SINV-2025-16554,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-12,Sales Invoice,ACC-SINV-2025-16555,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-12,Sales Invoice,ACC-SINV-2025-16556,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-12,Sales Invoice,ACC-SINV-2025-16557,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-12,Sales Invoice,ACC-SINV-2025-16558,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-12,Sales Invoice,ACC-SINV-2025-16559,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-12,Sales Invoice,ACC-SINV-2025-16560,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-12,Sales Invoice,ACC-SINV-2025-16561,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-12,Sales Invoice,ACC-SINV-2025-16562,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-12,Sales Invoice,ACC-SINV-2025-16563,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-12,Sales Invoice,ACC-SINV-2025-16564,Output VAT,VAT - DT,0.00,3662.79,3662.79
2025-10-12,Sales Invoice,ACC-SINV-2025-16565,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-12,Sales Invoice,ACC-SINV-2025-16566,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-12,Sales Invoice,ACC-SINV-2025-16567,Output VAT,VAT - DT,0.00,2441.86,2441.86
2025-10-12,Sales Invoice,ACC-SINV-2025-16568,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-12,Sales Invoice,ACC-SINV-2025-16569,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-12,Sales Invoice,ACC-SINV-2025-16570,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-12,Sales Invoice,ACC-SINV-2025-16571,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-12,Sales Invoice,ACC-SINV-2025-16572,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-12,Sales Invoice,ACC-SINV-2025-16573,Output VAT,VAT - DT,0.00,2441.86,2441.86
2025-10-12,Sales Invoice,ACC-SINV-2025-16574,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-12,Sales Invoice,ACC-SINV-2025-16575,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-12,Sales Invoice,ACC-SINV-2025-16576,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-12,Sales Invoice,ACC-SINV-2025-16577,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-12,Sales Invoice,ACC-SINV-2025-16578,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-12,Sales Invoice,ACC-SINV-2025-16579,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-12,Sales Invoice,ACC-SINV-2025-16580,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-12,Sales Invoice,ACC-SINV-2025-16581,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-12,Sales Invoice,ACC-SINV-2025-16582,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-12,Sales Invoice,ACC-SINV-2025-16583,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-13,Purchase Invoice,ACC-PINV-2025-01051,Input VAT,VAT (Purchase) - DT,5581.40,0.00,-5581.40
2025-10-13,Purchase Invoice,ACC-PINV-2025-01052,Input VAT,VAT (Purchase) - DT,6060.00,0.00,-6060.00
2025-10-13,Purchase Invoice,ACC-PINV-2025-01053,Input VAT,VAT (Purchase) - DT,5182.50,0.00,-5182.50
2025-10-13,Purchase Invoice,ACC-PINV-2025-01073,Input VAT,VAT (Purchase) - DT,150697.67,0.00,-150697.67
2025-10-13,Purchase Invoice,ACC-PINV-2025-01100,Input VAT,VAT (Purchase) - DT,90000.00,0.00,-90000.00
2025-10-13,Sales Invoice,ACC-SINV-2025-16584,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-13,Sales Invoice,ACC-SINV-2025-16585,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-13,Sales Invoice,ACC-SINV-2025-16586,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-13,Sales Invoice,ACC-SINV-2025-16587-1,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-13,Sales Invoice,ACC-SINV-2025-16588,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-13,Sales Invoice,ACC-SINV-2025-16589,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-13,Sales Invoice,ACC-SINV-2025-16590,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-13,Sales Invoice,ACC-SINV-2025-16591,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-13,Sales Invoice,ACC-SINV-2025-16592,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-13,Sales Invoice,ACC-SINV-2025-16593,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-13,Sales Invoice,ACC-SINV-2025-16594,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-13,Sales Invoice,ACC-SINV-2025-16595,Output VAT,VAT - DT,0.00,2441.86,2441.86
2025-10-13,Sales Invoice,ACC-SINV-2025-16596,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-13,Sales Invoice,ACC-SINV-2025-16597,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-13,Sales Invoice,ACC-SINV-2025-16598,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-13,Sales Invoice,ACC-SINV-2025-16599,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-13,Sales Invoice,ACC-SINV-2025-16600,Output VAT,VAT - DT,0.00,2441.86,2441.86
2025-10-13,Sales Invoice,ACC-SINV-2025-16601,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-13,Sales Invoice,ACC-SINV-2025-16602,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-13,Sales Invoice,ACC-SINV-2025-16603,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-13,Sales Invoice,ACC-SINV-2025-16604,Output VAT,VAT - DT,0.00,3662.79,3662.79
2025-10-13,Sales Invoice,ACC-SINV-2025-16605,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-13,Sales Invoice,ACC-SINV-2025-16606,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-13,Sales Invoice,ACC-SINV-2025-16607,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-13,Sales Invoice,ACC-SINV-2025-16608,Output VAT,VAT - DT,0.00,2441.86,2441.86
2025-10-13,Sales Invoice,ACC-SINV-2025-16609,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-13,Sales Invoice,ACC-SINV-2025-16610,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-13,Sales Invoice,ACC-SINV-2025-16611,Output VAT,VAT - DT,0.00,2441.86,2441.86
2025-10-13,Sales Invoice,ACC-SINV-2025-16612,Output VAT,VAT - DT,0.00,2441.86,2441.86
2025-10-13,Sales Invoice,ACC-SINV-2025-16613,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-13,Sales Invoice,ACC-SINV-2025-16614,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-13,Sales Invoice,ACC-SINV-2025-16615,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-13,Sales Invoice,ACC-SINV-2025-16616,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-13,Sales Invoice,ACC-SINV-2025-16617,Output VAT,VAT - DT,0.00,2441.86,2441.86
2025-10-13,Sales Invoice,ACC-SINV-2025-16618,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-13,Sales Invoice,ACC-SINV-2025-16619,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-13,Sales Invoice,ACC-SINV-2025-16620,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-13,Sales Invoice,ACC-SINV-2025-16621,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-13,Sales Invoice,ACC-SINV-2025-16622,Output VAT,VAT - DT,0.00,3662.79,3662.79
2025-10-13,Sales Invoice,ACC-SINV-2025-16688,Output VAT,VAT - DT,0.00,24418.60,24418.60
2025-10-13,Sales Invoice,ACC-SINV-2025-17067,Output VAT,VAT - DT,0.00,10918.60,10918.60
2025-10-14,Purchase Invoice,ACC-PINV-2025-01055,Input VAT,VAT (Purchase) - DT,6300.00,0.00,-6300.00
2025-10-14,Purchase Invoice,ACC-PINV-2025-01057,Input VAT,VAT (Purchase) - DT,5550.00,0.00,-5550.00
2025-10-14,Sales Invoice,ACC-SINV-2025-16625,Output VAT,VAT - DT,0.00,2441.86,2441.86
2025-10-14,Sales Invoice,ACC-SINV-2025-16626,Output VAT,VAT - DT,0.00,1046.51,1046.51
2025-10-14,Sales Invoice,ACC-SINV-2025-16627,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-14,Sales Invoice,ACC-SINV-2025-16628,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-14,Sales Invoice,ACC-SINV-2025-16629,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-14,Sales Invoice,ACC-SINV-2025-16630,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-14,Sales Invoice,ACC-SINV-2025-16631-1,Output VAT,VAT - DT,0.00,14651.16,14651.16
2025-10-14,Sales Invoice,ACC-SINV-2025-16632,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-14,Sales Invoice,ACC-SINV-2025-16633,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-14,Sales Invoice,ACC-SINV-2025-16634,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-14,Sales Invoice,ACC-SINV-2025-16635-1,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-14,Sales Invoice,ACC-SINV-2025-16636,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-14,Sales Invoice,ACC-SINV-2025-16637,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-14,Sales Invoice,ACC-SINV-2025-16638,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-14,Sales Invoice,ACC-SINV-2025-16639,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-14,Sales Invoice,ACC-SINV-2025-16640,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-14,Sales Invoice,ACC-SINV-2025-16641,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-14,Sales Invoice,ACC-SINV-2025-16642,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-14,Sales Invoice,ACC-SINV-2025-16643,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-14,Sales Invoice,ACC-SINV-2025-16644,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-14,Sales Invoice,ACC-SINV-2025-16645,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-14,Sales Invoice,ACC-SINV-2025-16646,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-14,Sales Invoice,ACC-SINV-2025-16647,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-14,Sales Invoice,ACC-SINV-2025-16648,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-14,Sales Invoice,ACC-SINV-2025-16649,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-14,Sales Invoice,ACC-SINV-2025-16650,Output VAT,VAT - DT,0.00,2441.86,2441.86
2025-10-14,Sales Invoice,ACC-SINV-2025-16651,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-14,Sales Invoice,ACC-SINV-2025-16652,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-14,Sales Invoice,ACC-SINV-2025-16653,Output VAT,VAT - DT,0.00,3662.79,3662.79
2025-10-14,Sales Invoice,ACC-SINV-2025-16654,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-14,Sales Invoice,ACC-SINV-2025-16656,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-14,Sales Invoice,ACC-SINV-2025-16657,Output VAT,VAT - DT,0.00,2441.86,2441.86
2025-10-14,Sales Invoice,ACC-SINV-2025-16658,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-14,Sales Invoice,ACC-SINV-2025-16659,Output VAT,VAT - DT,0.00,2441.86,2441.86
2025-10-14,Sales Invoice,ACC-SINV-2025-16660,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-14,Sales Invoice,ACC-SINV-2025-16661,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-14,Sales Invoice,ACC-SINV-2025-16662,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-14,Sales Invoice,ACC-SINV-2025-16663,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-14,Sales Invoice,ACC-SINV-2025-16664,Output VAT,VAT - DT,0.00,4883.72,4883.72
2025-10-14,Sales Invoice,ACC-SINV-2025-16665,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-14,Sales Invoice,ACC-SINV-2025-16666,Output VAT,VAT - DT,0.00,2441.86,2441.86
2025-10-14,Sales Invoice,ACC-SINV-2025-16667,Output VAT,VAT - DT,0.00,3662.79,3662.79
2025-10-14,Sales Invoice,ACC-SINV-2025-16668,Output VAT,VAT - DT,0.00,3662.79,3662.79
2025-10-14,Sales Invoice,ACC-SINV-2025-16669,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-14,Sales Invoice,ACC-SINV-2025-16670,Output VAT,VAT - DT,0.00,3662.79,3662.79
2025-10-14,Sales Invoice,ACC-SINV-2025-16671,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-14,Sales Invoice,ACC-SINV-2025-16672,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-14,Sales Invoice,ACC-SINV-2025-16673,Output VAT,VAT - DT,0.00,9767.44,9767.44
2025-10-14,Sales Invoice,ACC-SINV-2025-16674,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-14,Sales Invoice,ACC-SINV-2025-16675,Output VAT,VAT - DT,0.00,2441.86,2441.86
2025-10-14,Sales Invoice,ACC-SINV-2025-16676,Output VAT,VAT - DT,0.00,2441.86,2441.86
2025-10-14,Sales Invoice,ACC-SINV-2025-16677,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-14,Sales Invoice,ACC-SINV-2025-16678,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-14,Sales Invoice,ACC-SINV-2025-16679,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-14,Sales Invoice,ACC-SINV-2025-16680,Output VAT,VAT - DT,0.00,3662.79,3662.79
2025-10-14,Sales Invoice,ACC-SINV-2025-16681,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-14,Sales Invoice,ACC-SINV-2025-16682,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-14,Sales Invoice,ACC-SINV-2025-16683,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-14,Sales Invoice,ACC-SINV-2025-16684,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-14,Sales Invoice,ACC-SINV-2025-16685,Output VAT,VAT - DT,0.00,2441.86,2441.86
2025-10-14,Sales Invoice,ACC-SINV-2025-16686,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-15,Purchase Invoice,ACC-PINV-2025-01059,Input VAT,VAT (Purchase) - DT,17512.50,0.00,-17512.50
2025-10-15,Purchase Invoice,ACC-PINV-2025-01060,Input VAT,VAT (Purchase) - DT,2093.02,0.00,-2093.02
2025-10-15,Purchase Invoice,ACC-PINV-2025-01096,Input VAT,VAT (Purchase) - DT,348.84,0.00,-348.84
2025-10-15,Sales Invoice,ACC-SINV-2025-16689,Output VAT,VAT - DT,0.00,13953.49,13953.49
2025-10-15,Sales Invoice,ACC-SINV-2025-16690,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-15,Sales Invoice,ACC-SINV-2025-16691,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-15,Sales Invoice,ACC-SINV-2025-16692,Output VAT,VAT - DT,0.00,3662.79,3662.79
2025-10-15,Sales Invoice,ACC-SINV-2025-16693,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-15,Sales Invoice,ACC-SINV-2025-16694,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-15,Sales Invoice,ACC-SINV-2025-16695,Output VAT,VAT - DT,0.00,2441.86,2441.86
2025-10-15,Sales Invoice,ACC-SINV-2025-16696,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-15,Sales Invoice,ACC-SINV-2025-16697,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-15,Sales Invoice,ACC-SINV-2025-16698,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-15,Sales Invoice,ACC-SINV-2025-16699,Output VAT,VAT - DT,0.00,872.09,872.09
2025-10-15,Sales Invoice,ACC-SINV-2025-16700,Output VAT,VAT - DT,0.00,872.09,872.09
2025-10-15,Sales Invoice,ACC-SINV-2025-16701,Output VAT,VAT - DT,0.00,872.09,872.09
2025-10-15,Sales Invoice,ACC-SINV-2025-16702-1,Output VAT,VAT - DT,0.00,8895.35,8895.35
2025-10-15,Sales Invoice,ACC-SINV-2025-16703,Output VAT,VAT - DT,0.00,4883.72,4883.72
2025-10-15,Sales Invoice,ACC-SINV-2025-16704,Output VAT,VAT - DT,0.00,2441.86,2441.86
2025-10-15,Sales Invoice,ACC-SINV-2025-16705,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-15,Sales Invoice,ACC-SINV-2025-16706,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-15,Sales Invoice,ACC-SINV-2025-16707,Output VAT,VAT - DT,0.00,6976.74,6976.74
2025-10-15,Sales Invoice,ACC-SINV-2025-16708,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-15,Sales Invoice,ACC-SINV-2025-16709,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-15,Sales Invoice,ACC-SINV-2025-16710,Output VAT,VAT - DT,0.00,872.09,872.09
2025-10-15,Sales Invoice,ACC-SINV-2025-16711,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-15,Sales Invoice,ACC-SINV-2025-16712,Output VAT,VAT - DT,0.00,2441.86,2441.86
2025-10-15,Sales Invoice,ACC-SINV-2025-16713,Output VAT,VAT - DT,0.00,4883.72,4883.72
2025-10-15,Sales Invoice,ACC-SINV-2025-16714,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-15,Sales Invoice,ACC-SINV-2025-16715,Output VAT,VAT - DT,0.00,2441.86,2441.86
2025-10-15,Sales Invoice,ACC-SINV-2025-16716,Output VAT,VAT - DT,0.00,2441.86,2441.86
2025-10-15,Sales Invoice,ACC-SINV-2025-16717,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-15,Sales Invoice,ACC-SINV-2025-16719,Output VAT,VAT - DT,0.00,2441.86,2441.86
2025-10-15,Sales Invoice,ACC-SINV-2025-16720,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-15,Sales Invoice,ACC-SINV-2025-16721,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-15,Sales Invoice,ACC-SINV-2025-16722,Output VAT,VAT - DT,0.00,2441.86,2441.86
2025-10-15,Sales Invoice,ACC-SINV-2025-16723,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-10-15,Sales Invoice,ACC-SINV-2025-16725,Output VAT,VAT - DT,0.00,2441.86,2441.86
2025-10-15,Sales Invoice,ACC-SINV-2025-16726,Output VAT,VAT - DT,0.00,1220.93,1220.93
